Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	476	{ACETOLACTATE-DECARBOXYLASE-RXN, GARTRANSFORMYL2-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, 0, -6.0176}	{-3.6993e-12, 9.7374, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 9.6187, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	477	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0.025817, 9.3226, -999.8384}	{0.025817, 9.3226, 1000}	{4.8938, 0, -999.9839}	{4.8938, 0.55817, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	478	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_AMMONIA, EX_ETOH}	{upregulation, upregulation, knockout}	{0, -0.32425, 6.0176}	{-3.6993e-12, -0.32424, 6.0176}	{4.8912, 0.21037, 0}	{4.8912, 0.21064, 0.00012364}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	479	{ACETOLACTSYN-RXN, RXN-14117, ethanol_tx}	{upregulation, knockout, knockout}	{0.025817, 0.27855, -6.0176}	{0.025817, 999.7864, -6.0176}	{4.8938, -0.11636, -0.00012414}	{4.8938, 999.9787, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	480	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, EX_LYS}	{upregulation, downregulation, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 0}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	481	{ACETOLACTATE-DECARBOXYLASE-RXN, rnf, PHOSACETYLTRANS-RXN}	{upregulation, downregulation, knockout}	{0, 25.6311, 9.3226}	{-3.6993e-12, 25.6311, 9.3226}	{4.8912, 22.7087, 0}	{4.8912, 23.427, 0.55817}	{4.8912, 23.2118, 0}	4.8912	4.8912	4.8912	0.0086
3	482	{ACETOLACTATE-DECARBOXYLASE-RXN, QUINOLINATE-SYNTHA-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, 0, -6.0176}	{-3.6993e-12, 0, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	483	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTAMINESYN-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 0.11203, -483.479}	{-3.6993e-12, 0.11203, 516.521}	{4.8912, 0.01119, -483.479}	{4.8912, 0.40305, 516.521}	{4.8912, 0.011202, 0}	4.8912	4.8912	4.8912	0.0086
3	484	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, FHLMULTI-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, -1000}	{-3.6993e-12, 1000, 1000}	{4.8912, 0, -1000}	{4.8912, 1000, 1000}	{4.8912, 0, 8.5265e-14}	4.8912	4.8912	4.8912	0.0086
3	485	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14227, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	486	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-11291, PHOSACETYLTRANS-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, 0, 9.3226}	{4.8912, 0, 0}	{4.8912, 0, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	487	{ACETOLACTSYN-RXN, ethanol_tx, RXN-14074}	{upregulation, knockout, knockout}	{0.025817, -6.0176, 0.33104}	{0.025817, -6.0176, 999.8388}	{4.8938, -0.00012414, 0}	{4.8938, 0, 999.9839}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	488	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, GART-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, -9.6885}	{0.025817, 9.3226, 0.048916}	{4.8938, 0, -9.6138}	{4.8938, 0.55817, 0.004939}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	489	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, EX_ACET}	{upregulation, knockout, knockout}	{0, 0.27855, 3.0048}	{-3.6993e-12, 999.7864, 3.0048}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 0.00018547}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	490	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, RXN-14117}	{upregulation, upregulation, knockout}	{0.025817, 0.37484, 0.27855}	{0.025817, 0.37484, 999.7864}	{4.8938, 9.569, -0.11636}	{4.8938, 11.9092, 999.9787}	{4.8938, 9.8337, 0}	4.8912	4.8912	4.8912	0.0086
3	491	{ACETOLACTSYN-RXN, GLUTAMATESYN-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0.025817, 0, -6.0176}	{0.025817, 0, -6.0176}	{4.8938, 0, -0.00012414}	{4.8938, 0.28497, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	492	{ACETOLACTSYN-RXN, 4.3.1.17-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0, 0}	{0.025817, 0, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.25077, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	493	{ACETOLACTATE-DECARBOXYLASE-RXN, ISOCITRATE-DEHYDROGENASE-NAD+-RXN, GLUTAMATE-SYNTHASE-NADH-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 1.0447, 0.39186}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	494	{ACETOLACTATE-DECARBOXYLASE-RXN, 1.1.1.283-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 1.4779e-12, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, -9.2733e-05, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	495	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, ethanol_tx}	{upregulation, downregulation, knockout}	{0, 9.3226, -6.0176}	{-3.6993e-12, 9.3226, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 0.55817, 0}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	496	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, ethanol_tx}	{upregulation, downregulation, knockout}	{0.025817, 9.3226, -6.0176}	{0.025817, 9.3226, -6.0176}	{4.8938, 0, -0.00012414}	{4.8938, 0.55817, 0}	{4.8938, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	497	{ACETOLACTSYN-RXN, GARTRANSFORMYL2-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0.025817, 0, -6.0176}	{0.025817, 9.7374, -6.0176}	{4.8938, 0, -0.00012414}	{4.8938, 9.6187, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	498	{ACETOLACTATE-DECARBOXYLASE-RXN, DTDPGLUCOSEPP-RXN, CTPSYN-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0.0012782}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	499	{ACETOLACTSYN-RXN, EX_ACET, PYRROLINECARBREDUCT-RXN-(NAD)}	{upregulation, downregulation, knockout}	{0.025817, 3.0048, -0.011208}	{0.025817, 3.0048, -0.011208}	{4.8938, 0, -0.001187}	{4.8938, 0.00018547, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	500	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, GART-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.23424, -9.6885}	{0.025817, 1000, 0.048916}	{4.8938, 0, -9.6138}	{4.8938, 1000, 0.004939}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
